Idx,Idx,Open,High,Low,Close,Volume,Date
115,115,257.30999755859375,257.57000732421875,257.29998779296875,257.3999938964844,217188,2025-10-02 12:35:00
116,116,257.3999938964844,257.4150085449219,257.11700439453125,257.20989990234375,152164,2025-10-02 12:40:00
117,117,257.239990234375,257.3900146484375,257.1138916015625,257.25,145807,2025-10-02 12:45:00
118,118,257.24951171875,257.3900146484375,257.1571044921875,257.3599853515625,152872,2025-10-02 12:50:00
119,119,257.3900146484375,257.5653076171875,257.25,257.5150146484375,181277,2025-10-02 12:55:00
120,120,257.4949951171875,257.52508544921875,257.3500061035156,257.510009765625,160182,2025-10-02 13:00:00
121,121,257.5,257.5707092285156,257.3699951171875,257.3900146484375,128522,2025-10-02 13:05:00
122,122,257.3800048828125,257.819091796875,257.3399963378906,257.7699890136719,338490,2025-10-02 13:10:00
123,123,257.7900085449219,257.8226013183594,257.3399963378906,257.3599853515625,240355,2025-10-02 13:15:00
124,124,257.360107421875,257.45001220703125,257.2099914550781,257.3442077636719,150474,2025-10-02 13:20:00
125,125,257.3550109863281,257.5299987792969,257.29998779296875,257.4100036621094,200268,2025-10-02 13:25:00
126,126,257.3900146484375,257.55999755859375,257.3299865722656,257.5199890136719,161677,2025-10-02 13:30:00
127,127,257.5199890136719,257.59991455078125,257.30999755859375,257.5199890136719,178105,2025-10-02 13:35:00
128,128,257.5199890136719,257.75,257.4200134277344,257.4200134277344,181755,2025-10-02 13:40:00
129,129,257.4200134277344,257.5007019042969,257.3500061035156,257.3500061035156,166493,2025-10-02 13:45:00
130,130,257.3399963378906,257.3599853515625,257.1099853515625,257.1199951171875,187493,2025-10-02 13:50:00
131,131,257.1199951171875,257.2799987792969,257.0580139160156,257.1199951171875,169896,2025-10-02 13:55:00
132,132,257.1199951171875,257.4599914550781,257.0299987792969,257.3349914550781,316119,2025-10-02 14:00:00
133,133,257.3299865722656,257.57000732421875,257.30999755859375,257.3599853515625,281138,2025-10-02 14:05:00
134,134,257.3399963378906,257.510009765625,257.239990234375,257.39129638671875,178679,2025-10-02 14:10:00
135,135,257.3900146484375,257.5199890136719,257.3399963378906,257.5,166429,2025-10-02 14:15:00
136,136,257.5,257.70001220703125,257.4800109863281,257.6199951171875,262382,2025-10-02 14:20:00
137,137,257.6099853515625,257.9100036621094,257.56500244140625,257.8800048828125,226466,2025-10-02 14:25:00
138,138,257.8699951171875,258.010009765625,257.7449951171875,257.94281005859375,302549,2025-10-02 14:30:00
139,139,257.94000244140625,258.1600036621094,257.8786926269531,258.1470031738281,328508,2025-10-02 14:35:00
140,140,258.1449890136719,258.1449890136719,257.7099914550781,257.9800109863281,1591549,2025-10-02 14:40:00
141,141,257.9700012207031,258.0799865722656,257.9330139160156,257.9849853515625,277068,2025-10-02 14:45:00
142,142,257.9750061035156,257.989990234375,257.739990234375,257.8599853515625,220101,2025-10-02 14:50:00
143,143,257.8699951171875,258.010009765625,257.7799987792969,257.92999267578125,198806,2025-10-02 14:55:00
144,144,257.92999267578125,257.95098876953125,257.79998779296875,257.92999267578125,179778,2025-10-02 15:00:00
145,145,257.92498779296875,257.94500732421875,257.6789855957031,257.68499755859375,223451,2025-10-02 15:05:00
146,146,257.6700134277344,257.67999267578125,257.5,257.6000061035156,335062,2025-10-02 15:10:00
147,147,257.6000061035156,257.6000061035156,257.375,257.5086975097656,338362,2025-10-02 15:15:00
148,148,257.5199890136719,257.6600036621094,257.4800109863281,257.6400146484375,288948,2025-10-02 15:20:00
149,149,257.6449890136719,257.67999267578125,257.510009765625,257.510009765625,328520,2025-10-02 15:25:00
150,150,257.510009765625,257.875,257.510009765625,257.81500244140625,601953,2025-10-02 15:30:00
151,151,257.81500244140625,257.8399963378906,257.5,257.55999755859375,260761,2025-10-02 15:35:00
152,152,257.54998779296875,257.6099853515625,257.3349914550781,257.3699951171875,320814,2025-10-02 15:40:00
153,153,257.3699951171875,257.489990234375,257.125,257.44000244140625,530978,2025-10-02 15:45:00
154,154,257.42999267578125,257.6000061035156,257.1000061035156,257.2099914550781,1075792,2025-10-02 15:50:00
155,155,257.239990234375,257.45001220703125,256.8800048828125,257.1400146484375,2310693,2025-10-02 15:55:00
156,156,254.6649932861328,256.739990234375,253.9600067138672,256.7149963378906,4396864,2025-10-03 09:30:00
157,157,256.7200012207031,258.1600036621094,256.70001220703125,257.8800048828125,2027405,2025-10-03 09:35:00
158,158,257.8699951171875,258.20001220703125,257.489990234375,257.8949890136719,1517846,2025-10-03 09:40:00
159,159,257.92999267578125,258.6499938964844,257.6300048828125,258.6300048828125,1452443,2025-10-03 09:45:00
160,160,258.6199951171875,259.0400085449219,258.29998779296875,258.9800109863281,1500974,2025-10-03 09:50:00
161,161,258.9750061035156,259.0,258.010009765625,258.0516052246094,1339265,2025-10-03 09:55:00
162,162,258.0400085449219,258.260009765625,257.3399963378906,258.1000061035156,1133691,2025-10-03 10:00:00
163,163,258.0899963378906,258.6199951171875,258.0050048828125,258.4700012207031,705829,2025-10-03 10:05:00
164,164,258.4700012207031,258.7900085449219,258.3800048828125,258.656494140625,563622,2025-10-03 10:10:00
165,165,258.6585998535156,258.7300109863281,258.20001220703125,258.3900146484375,556677,2025-10-03 10:15:00
166,166,258.3800048828125,258.6300048828125,258.06500244140625,258.1050109863281,516870,2025-10-03 10:20:00
167,167,258.1120910644531,258.3800048828125,257.80999755859375,257.8500061035156,600400,2025-10-03 10:25:00
168,168,257.8599853515625,258.085205078125,257.5199890136719,257.9750061035156,655153,2025-10-03 10:30:00
169,169,257.9700012207031,258.2799987792969,257.8800048828125,258.2300109863281,465345,2025-10-03 10:35:00
170,170,258.2200012207031,258.739990234375,258.1700134277344,258.17010498046875,586779,2025-10-03 10:40:00
171,171,258.17999267578125,258.3699951171875,257.9700012207031,258.1300048828125,307253,2025-10-03 10:45:00
172,172,258.1199951171875,258.3633117675781,257.8900146484375,258.3500061035156,311343,2025-10-03 10:50:00
173,173,258.3599853515625,258.42999267578125,258.1499938964844,258.17498779296875,305456,2025-10-03 10:55:00
174,174,258.1700134277344,258.20001220703125,257.94000244140625,258.06500244140625,325147,2025-10-03 11:00:00
175,175,258.06500244140625,258.3699951171875,257.8949890136719,258.25,296337,2025-10-03 11:05:00
176,176,258.239990234375,258.4100036621094,258.05999755859375,258.389404296875,229781,2025-10-03 11:10:00
177,177,258.3800048828125,258.5325927734375,258.30999755859375,258.385009765625,267686,2025-10-03 11:15:00
178,178,258.39801025390625,258.65380859375,258.29998779296875,258.6499938964844,266787,2025-10-03 11:20:00
179,179,258.6400146484375,258.7300109863281,258.3999938964844,258.510009765625,435881,2025-10-03 11:25:00
180,180,258.4930114746094,258.8348083496094,258.42498779296875,258.70001220703125,416376,2025-10-03 11:30:00
181,181,258.69500732421875,259.0199890136719,258.54998779296875,258.8472900390625,693355,2025-10-03 11:35:00
182,182,258.8399963378906,259.239990234375,258.57000732421875,258.7699890136719,1091474,2025-10-03 11:40:00
183,183,258.7994079589844,258.8399963378906,258.29998779296875,258.4800109863281,507452,2025-10-03 11:45:00
184,184,258.4700012207031,258.6000061035156,258.30999755859375,258.42999267578125,381644,2025-10-03 11:50:00
185,185,258.42999267578125,258.4729919433594,258.260009765625,258.4049987792969,248594,2025-10-03 11:55:00
186,186,258.4130859375,258.4800109863281,258.260498046875,258.260498046875,281042,2025-10-03 12:00:00
187,187,258.2571105957031,258.6000061035156,258.2571105957031,258.4849853515625,250627,2025-10-03 12:05:00
188,188,258.5150146484375,258.5400085449219,258.318603515625,258.3699951171875,229576,2025-10-03 12:10:00
189,189,258.4100036621094,258.8599853515625,258.3999938964844,258.7430114746094,331051,2025-10-03 12:15:00
190,190,258.739990234375,258.80999755859375,258.4100036621094,258.4649963378906,195536,2025-10-03 12:20:00
191,191,258.4599914550781,258.5799865722656,258.3550109863281,258.5487060546875,202003,2025-10-03 12:25:00
192,192,258.5400085449219,258.6400146484375,258.4700012207031,258.54998779296875,182345,2025-10-03 12:30:00
193,193,258.54998779296875,258.5899963378906,258.19000244140625,258.4200134277344,285268,2025-10-03 12:35:00
194,194,258.4200134277344,258.6199951171875,258.32000732421875,258.6199951171875,267525,2025-10-03 12:40:00
195,195,258.635009765625,258.6700134277344,258.54998779296875,258.6099853515625,227015,2025-10-03 12:45:00
196,196,258.6000061035156,258.8999938964844,258.6000061035156,258.8887023925781,327476,2025-10-03 12:50:00
197,197,258.8800048828125,258.92999267578125,258.7799987792969,258.7950134277344,273702,2025-10-03 12:55:00
198,198,258.8099060058594,258.8099060058594,258.2349853515625,258.3399963378906,473366,2025-10-03 13:00:00
199,199,258.3299865722656,258.5,258.1199951171875,258.364990234375,413304,2025-10-03 13:05:00
200,200,258.3500061035156,258.6499938964844,258.32000732421875,258.5400085449219,292218,2025-10-03 13:10:00
201,201,258.5400085449219,258.55999755859375,258.3500061035156,258.3678894042969,219047,2025-10-03 13:15:00
202,202,258.3599853515625,258.6300048828125,258.3299865722656,258.3800048828125,219043,2025-10-03 13:20:00
203,203,258.4150085449219,258.4599914550781,258.2300109863281,258.30999755859375,228432,2025-10-03 13:25:00
204,204,258.29998779296875,258.32879638671875,258.0144958496094,258.0150146484375,346364,2025-10-03 13:30:00
205,205,258.01458740234375,258.19659423828125,257.91009521484375,258.1300048828125,364946,2025-10-03 13:35:00
206,206,258.1199951171875,258.1199951171875,257.7699890136719,257.80999755859375,389074,2025-10-03 13:40:00
207,207,257.80999755859375,257.82501220703125,257.45001220703125,257.5950012207031,367619,2025-10-03 13:45:00
208,208,257.6014099121094,257.6170959472656,257.1199951171875,257.1600036621094,898212,2025-10-03 13:50:00
209,209,257.1700134277344,257.69000244140625,257.1300048828125,257.43719482421875,378358,2025-10-03 13:55:00
210,210,257.4360046386719,257.5,257.1000061035156,257.1600036621094,248665,2025-10-03 14:00:00
211,211,257.1650085449219,257.3399963378906,256.9599914550781,257.20001220703125,402683,2025-10-03 14:05:00
212,212,257.20001220703125,257.6199951171875,257.0700988769531,257.5950012207031,399268,2025-10-03 14:10:00
213,213,257.5799865722656,258.0,257.5400085449219,257.8299865722656,671860,2025-10-03 14:15:00
214,214,257.8299865722656,258.239501953125,257.82000732421875,258.20001220703125,447792,2025-10-03 14:20:00
215,215,258.20001220703125,258.5899963378906,258.19000244140625,258.3699951171875,544398,2025-10-03 14:25:00
216,216,258.3699951171875,258.4400939941406,258.0899963378906,258.2099914550781,339864,2025-10-03 14:30:00
217,217,258.2099914550781,258.3006896972656,258.0476989746094,258.2550048828125,197567,2025-10-03 14:35:00
218,218,258.2372131347656,258.5199890136719,258.18011474609375,258.472900390625,338056,2025-10-03 14:40:00
219,219,258.4800109863281,258.5849914550781,258.3500061035156,258.3825988769531,314083,2025-10-03 14:45:00
220,220,258.3800048828125,258.510009765625,258.3100891113281,258.45001220703125,243702,2025-10-03 14:50:00
221,221,258.4599914550781,258.5249938964844,258.3299865722656,258.3302917480469,220812,2025-10-03 14:55:00
222,222,258.3500061035156,258.41259765625,258.1199951171875,258.25,235471,2025-10-03 15:00:00
223,223,258.2200012207031,258.239990234375,258.0,258.0777893066406,265503,2025-10-03 15:05:00
224,224,258.0799865722656,258.2200012207031,258.010009765625,258.0299987792969,241071,2025-10-03 15:10:00
225,225,258.010009765625,258.16900634765625,257.9200134277344,258.06390380859375,188955,2025-10-03 15:15:00
226,226,258.07000732421875,258.1000061035156,257.8500061035156,257.8800048828125,222415,2025-10-03 15:20:00
227,227,257.8800048828125,258.0,257.864990234375,257.9200134277344,242828,2025-10-03 15:25:00
228,228,257.9200134277344,258.05010986328125,257.8699951171875,258.02508544921875,401496,2025-10-03 15:30:00
229,229,258.0199890136719,258.0199890136719,257.8500061035156,257.9150085449219,302755,2025-10-03 15:35:00
230,230,257.9100036621094,258.260009765625,257.90771484375,257.989990234375,434908,2025-10-03 15:40:00
231,231,257.9849853515625,258.20001220703125,257.8999938964844,257.9800109863281,435428,2025-10-03 15:45:00
232,232,257.95001220703125,257.95001220703125,257.40350341796875,257.6825866699219,857447,2025-10-03 15:50:00
233,233,257.70001220703125,258.07000732421875,257.6000061035156,258.0150146484375,2036020,2025-10-03 15:55:00
234,234,257.94500732421875,259.07000732421875,257.2300109863281,257.9100036621094,1921173,2025-10-06 09:30:00
235,235,258.0050048828125,258.0299987792969,256.3399963378906,256.44000244140625,522441,2025-10-06 09:35:00
236,236,256.42999267578125,256.7799987792969,255.6300048828125,255.75999450683594,755379,2025-10-06 09:40:00
237,237,255.7550048828125,258.1499938964844,255.0500030517578,256.22259521484375,2878140,2025-10-06 09:45:00
238,238,256.2149963378906,256.4200134277344,255.8000030517578,256.0450134277344,689852,2025-10-06 09:50:00
239,239,256.0799865722656,256.489990234375,255.8300018310547,256.2749938964844,761497,2025-10-06 09:55:00
240,240,256.2699890136719,257.1700134277344,256.19000244140625,256.97119140625,752982,2025-10-06 10:00:00
241,241,257.0,257.7701110839844,256.8599853515625,257.739990234375,669359,2025-10-06 10:05:00
242,242,257.739990234375,258.6199951171875,257.6300048828125,258.3999938964844,776084,2025-10-06 10:10:00
243,243,258.3900146484375,258.75,258.0400085449219,258.0899963378906,595435,2025-10-06 10:15:00
244,244,258.0799865722656,258.464599609375,257.95001220703125,258.0150146484375,512901,2025-10-06 10:20:00
245,245,258.0400085449219,258.3324890136719,257.760009765625,257.7799987792969,833915,2025-10-06 10:25:00
246,246,257.79998779296875,257.9100036621094,257.4200134277344,257.4465026855469,366954,2025-10-06 10:30:00
247,247,257.43499755859375,257.94000244140625,257.2799987792969,257.7799072265625,503379,2025-10-06 10:35:00
248,248,257.75,257.97491455078125,257.3699951171875,257.9200134277344,375636,2025-10-06 10:40:00
249,249,257.9100036621094,257.9800109863281,257.5199890136719,257.5899963378906,322831,2025-10-06 10:45:00
250,250,257.5849914550781,257.9800109863281,257.5849914550781,257.7850036621094,291099,2025-10-06 10:50:00
251,251,257.7850036621094,257.9100036621094,257.55999755859375,257.8399963378906,231165,2025-10-06 10:55:00
252,252,257.8450012207031,257.9549865722656,257.614990234375,257.7799987792969,240448,2025-10-06 11:00:00
253,253,257.7900085449219,257.8949890136719,257.6199951171875,257.6499938964844,221532,2025-10-06 11:05:00
254,254,257.6199951171875,257.70001220703125,257.5199890136719,257.5199890136719,219199,2025-10-06 11:10:00
255,255,257.5299987792969,257.6496887207031,257.3999938964844,257.6400146484375,241423,2025-10-06 11:15:00
256,256,257.635009765625,257.697509765625,257.375,257.510009765625,237709,2025-10-06 11:20:00
257,257,257.4800109863281,257.69000244140625,257.44000244140625,257.5513000488281,196025,2025-10-06 11:25:00
258,258,257.56500244140625,257.6700134277344,257.32000732421875,257.3949890136719,234713,2025-10-06 11:30:00
259,259,257.3800048828125,257.42999267578125,257.0249938964844,257.0799865722656,271526,2025-10-06 11:35:00
260,260,257.0799865722656,257.0799865722656,256.8299865722656,257.04998779296875,333745,2025-10-06 11:40:00
261,261,257.04010009765625,257.3923034667969,257.0199890136719,257.32000732421875,488554,2025-10-06 11:45:00
262,262,257.32000732421875,257.42999267578125,257.0400085449219,257.375,371007,2025-10-06 11:50:00
263,263,257.375,257.5299987792969,257.010009765625,257.1700134277344,296447,2025-10-06 11:55:00
264,264,257.15008544921875,257.5299987792969,257.010009765625,257.45880126953125,197480,2025-10-06 12:00:00
265,265,257.4599914550781,257.57000732421875,257.1499938964844,257.1600036621094,221985,2025-10-06 12:05:00
266,266,257.1499938964844,257.2099914550781,256.8251953125,256.864990234375,253990,2025-10-06 12:10:00
267,267,256.8599853515625,257.1499938964844,256.7699890136719,257.1050109863281,329579,2025-10-06 12:15:00
268,268,257.1099853515625,257.3399963378906,257.05999755859375,257.08099365234375,187414,2025-10-06 12:20:00
269,269,257.07501220703125,257.20001220703125,256.8500061035156,257.1300048828125,315393,2025-10-06 12:25:00
270,270,257.1300048828125,257.1600036621094,256.92498779296875,256.9892883300781,254925,2025-10-06 12:30:00
271,271,256.9750061035156,257.239990234375,256.9234924316406,257.1499938964844,191126,2025-10-06 12:35:00
