Idx,Idx,Open,High,Low,Close,Volume,Date
0,0,228.5,228.77000427246094,224.66000366210938,224.9600067138672,18785859,2024-10-01 09:30:00
1,1,224.6999969482422,225.5,224.52000427246094,225.47500610351562,7238550,2024-10-01 10:30:00
2,2,225.47000122070312,225.94000244140625,225.0500030517578,225.31300354003906,5236262,2024-10-01 11:30:00
3,3,225.3000030517578,225.39500427246094,223.74000549316406,223.92999267578125,4629057,2024-10-01 12:30:00
4,4,223.92999267578125,225.63999938964844,223.83999633789062,225.4600067138672,4115947,2024-10-01 13:30:00
5,5,225.44000244140625,226.1884002685547,225.24600219726562,226.1501007080078,4202375,2024-10-01 14:30:00
6,6,226.14999389648438,226.33999633789062,225.87570190429688,226.25999450683594,5044106,2024-10-01 15:30:00
7,7,225.88999938964844,226.11000061035156,223.02999877929688,225.4199981689453,9385176,2024-10-02 09:30:00
8,8,225.39999389648438,226.60000610351562,225.27000427246094,226.2050018310547,4586645,2024-10-02 10:30:00
9,9,226.22000122070312,227.0500030517578,226.1649932861328,226.95199584960938,3954712,2024-10-02 11:30:00
10,10,226.9499969482422,227.03939819335938,226.58999633789062,226.95989990234375,2173028,2024-10-02 12:30:00
11,11,226.94000244140625,227.17999267578125,226.35000610351562,226.82000732421875,2418335,2024-10-02 13:30:00
12,12,226.8000030517578,227.3300018310547,226.64999389648438,227.24000549316406,2105356,2024-10-02 14:30:00
13,13,227.22500610351562,227.3699951171875,226.69009399414062,226.80999755859375,2793983,2024-10-02 15:30:00
14,14,225.24000549316406,226.8000030517578,224.72000122070312,224.8350067138672,6220681,2024-10-03 09:30:00
15,15,224.80999755859375,225.52999877929688,224.26499938964844,224.87420654296875,4150076,2024-10-03 10:30:00
16,16,224.88839721679688,225.3699951171875,224.8300018310547,225.07119750976562,3280055,2024-10-03 11:30:00
17,17,225.08999633789062,225.09629821777344,223.3238983154297,223.8350067138672,3492200,2024-10-03 12:30:00
18,18,223.83999633789062,224.40989685058594,223.70010375976562,223.84010314941406,1911305,2024-10-03 13:30:00
19,19,223.8350067138672,224.0399932861328,223.50010681152344,223.6999969482422,2380663,2024-10-03 14:30:00
20,20,223.7100067138672,225.83999633789062,223.66000366210938,225.6699981689453,5709739,2024-10-03 15:30:00
21,21,227.88999938964844,228.0,224.3800048828125,224.510498046875,8338473,2024-10-04 09:30:00
22,22,224.49000549316406,225.5399932861328,224.13999938964844,224.55999755859375,4171900,2024-10-04 10:30:00
23,23,224.52999877929688,225.57000732421875,224.3249969482422,224.9499969482422,3129678,2024-10-04 11:30:00
24,24,224.9571075439453,225.47999572753906,224.8675994873047,225.10009765625,1978865,2024-10-04 12:30:00
25,25,225.1199951171875,225.35000610351562,224.5500030517578,225.08999633789062,2430951,2024-10-04 13:30:00
26,26,225.08999633789062,226.19000244140625,225.0399932861328,226.09010314941406,3128943,2024-10-04 14:30:00
27,27,226.09500122070312,226.97999572753906,225.92999267578125,226.77999877929688,4791908,2024-10-04 15:30:00
28,28,224.4600067138672,225.5399932861328,224.05499267578125,225.32000732421875,7846943,2024-10-07 09:30:00
29,29,225.31500244140625,225.69000244140625,224.47999572753906,225.0601043701172,3155397,2024-10-07 10:30:00
30,30,225.0800018310547,225.27999877929688,224.07000732421875,224.25999450683594,2733871,2024-10-07 11:30:00
31,31,224.25,224.57000732421875,223.80999755859375,223.80999755859375,2471325,2024-10-07 12:30:00
32,32,223.82000732421875,224.05999755859375,223.39999389648438,223.74989318847656,2377594,2024-10-07 13:30:00
33,33,223.72999572753906,223.72999572753906,222.22999572753906,222.56500244140625,4495723,2024-10-07 14:30:00
