Idx,Idx,Open,High,Low,Close,Volume,Date
0,0,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,54146000,2024-09-22 20:00:00
1,1,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,43556100,2024-09-23 20:00:00
2,2,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,2024-09-24 20:00:00
3,3,227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,2024-09-25 20:00:00
4,4,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,2024-09-26 20:00:00
5,5,230.0399932861328,233.0,229.64999389648438,233.0,54541900,2024-09-29 20:00:00
6,6,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000,2024-09-30 20:00:00
7,7,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600,2024-10-01 20:00:00
8,8,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,2024-10-02 20:00:00
9,9,227.89999389648438,228.0,224.1300048828125,226.8000030517578,37245100,2024-10-03 20:00:00
10,10,224.5,225.69000244140625,221.3300018310547,221.69000244140625,39505400,2024-10-06 20:00:00
11,11,224.3000030517578,225.97999572753906,223.25,225.77000427246094,31855700,2024-10-07 20:00:00
12,12,225.22999572753906,229.75,224.8300018310547,229.5399932861328,33591100,2024-10-08 20:00:00
13,13,227.77999877929688,229.5,227.1699981689453,229.0399932861328,28183500,2024-10-09 20:00:00
14,14,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,31759200,2024-10-10 20:00:00
15,15,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,39882100,2024-10-13 20:00:00
16,16,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,64751400,2024-10-14 20:00:00
17,17,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,34082200,2024-10-15 20:00:00
18,18,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,32993800,2024-10-16 20:00:00
19,19,236.17999267578125,236.17999267578125,234.00999450683594,235.0,46431500,2024-10-17 20:00:00
20,20,234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,36254500,2024-10-20 20:00:00
21,21,233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,38846600,2024-10-21 20:00:00
22,22,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,52287000,2024-10-22 20:00:00
23,23,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,31109500,2024-10-23 20:00:00
24,24,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,38802300,2024-10-24 20:00:00
25,25,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,36087100,2024-10-27 20:00:00
26,26,233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,35417200,2024-10-28 20:00:00
27,27,232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,47070900,2024-10-29 20:00:00
28,28,229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,64370100,2024-10-30 20:00:00
