Idx,Idx,Open,High,Low,Close,Volume,Date
136,136,110.41999816894531,110.66999816894531,106.9800033569336,108.12000274658203,50543400,2025-05-11 20:00:00
137,137,109.5999984741211,113.12999725341797,109.0,112.45999908447266,55659500,2025-05-12 20:00:00
138,138,119.83000183105469,122.5199966430664,116.58999633789062,117.72000122070312,86743700,2025-05-13 20:00:00
139,139,117.0199966430664,117.5,114.01000213623047,114.98999786376953,43843200,2025-05-14 20:00:00
140,140,118.06999969482422,118.23999786376953,116.01000213623047,117.16999816894531,43419700,2025-05-15 20:00:00
141,141,115.0199966430664,115.52999877929688,114.05999755859375,114.73999786376953,37737400,2025-05-18 20:00:00
142,142,114.3499984741211,114.51000213623047,112.08000183105469,113.51000213623047,29030800,2025-05-19 20:00:00
143,143,113.8499984741211,116.0999984741211,111.08999633789062,112.05999755859375,43594600,2025-05-20 20:00:00
144,144,111.9000015258789,112.63999938964844,110.61000061035156,110.70999908447266,29252000,2025-05-21 20:00:00
145,145,108.08999633789062,111.0199966430664,107.66999816894531,110.30999755859375,30867300,2025-05-22 20:00:00
146,146,113.18000030517578,115.4000015258789,112.2699966430664,114.55999755859375,37885000,2025-05-26 20:00:00
147,147,114.91999816894531,114.94999694824219,112.66000366210938,112.86000061035156,27483700,2025-05-27 20:00:00
148,148,115.48999786376953,115.54000091552734,112.12999725341797,113.02999877929688,30501400,2025-05-28 20:00:00
149,149,111.58000183105469,112.11000061035156,108.62000274658203,110.7300033569336,36088500,2025-05-29 20:00:00
150,150,111.05999755859375,114.86000061035156,111.01000213623047,114.62999725341797,34078400,2025-06-01 20:00:00
151,151,114.5,117.68000030517578,113.27999877929688,117.30999755859375,37161500,2025-06-02 20:00:00
152,152,117.41000366210938,119.30000305175781,115.7300033569336,118.58000183105469,31025000,2025-06-03 20:00:00
153,153,118.94999694824219,119.23999786376953,114.70999908447266,115.69000244140625,34091000,2025-06-04 20:00:00
154,154,117.69000244140625,118.37999725341797,115.87999725341797,116.19000244140625,27042100,2025-06-05 20:00:00
155,155,119.18000030517578,122.37000274658203,119.04000091552734,121.7300033569336,55437700,2025-06-08 20:00:00
156,156,121.11000061035156,124.08999633789062,120.80000305175781,123.23999786376953,41691900,2025-06-09 20:00:00
157,157,124.44000244140625,124.47000122070312,119.87999725341797,121.13999938964844,32261900,2025-06-10 20:00:00
158,158,120.62000274658203,122.25,118.02999877929688,118.5,44718400,2025-06-11 20:00:00
159,159,116.05000305175781,117.87999725341797,115.05999755859375,116.16000366210938,39702700,2025-06-12 20:00:00
160,160,118.63999938964844,128.13999938964844,117.77999877929688,126.38999938964844,100968500,2025-06-15 20:00:00
161,161,127.93000030517578,130.6999969482422,126.58000183105469,127.0999984741211,86623900,2025-06-16 20:00:00
162,162,128.00999450683594,129.2100067138672,125.7699966430664,126.79000091552734,49627100,2025-06-17 20:00:00
163,163,129.0,132.80999755859375,127.55000305175781,128.24000549316406,79931000,2025-06-19 20:00:00
164,164,130.47000122070312,133.25,126.81999969482422,129.5800018310547,65152900,2025-06-22 20:00:00
165,165,133.42999267578125,138.7899932861328,132.92999267578125,138.42999267578125,78572000,2025-06-23 20:00:00
166,166,140.94000244140625,144.17999267578125,139.4600067138672,143.39999389648438,74607200,2025-06-24 20:00:00
167,167,145.97000122070312,146.0,141.91000366210938,143.67999267578125,58180100,2025-06-25 20:00:00
168,168,144.17999267578125,147.75,141.6300048828125,143.80999755859375,61937900,2025-06-26 20:00:00
169,169,144.0,146.0,141.00999450683594,141.89999389648438,42972500,2025-06-29 20:00:00
170,170,138.77000427246094,140.22999572753906,135.1199951171875,136.11000061035156,55257200,2025-06-30 20:00:00
171,171,135.52999877929688,139.77999877929688,135.22000122070312,138.52000427246094,39228000,2025-07-01 20:00:00
172,172,139.11000061035156,139.5,137.32000732421875,137.91000366210938,28646000,2025-07-02 20:00:00
173,173,136.55999755859375,137.44000244140625,133.5,134.8000030517578,37395000,2025-07-06 20:00:00
174,174,137.32000732421875,139.14999389648438,135.91000366210938,137.82000732421875,36124600,2025-07-07 20:00:00
